ID_CLIENT,ID_SHOP,SEX,MARITAL_STATUS,AGE,QUANT_DEPENDANTS,EDUCATION,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOTHERS_NAME,FLAG_FATHERS_NAME,FLAG_RESIDENCE_TOWN=WORKING_TOWN,FLAG_RESIDENCE_STATE=WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS=POSTAL_ADDRESS,FLAG_OTHER_CARD,QUANT_BANKING_ACCOUNTS,PERSONAL_REFERENCE_#1,PERSONAL_REFERENCE_#2,FLAG_MOBILE_PHONE,FLAG_CONTACT_PHONE,PERSONAL_NET_INCOME,COD_APPLICATION_BOOTH,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,FLAG_CARD_INSURANCE_OPTION,TARGET_LABEL_BAD=1
5635,20,F,S,46,0,,N,50,20,0,A,360,Y,Y,Y,Y,12,26,0,Y,N,0,ROSA MARIA,FLAVIA,N,N,210,0,0,N,0
5636,3,F,C,43,0,,Y,31,12,0,P,432,Y,Y,N,Y,12,166,974,Y,N,0,ELAINE,LOURDES,N,N,350,0,2,N,0
5637,24,M,S,19,0,,Y,31,25,0,C,96,Y,Y,N,Y,12,999,0,Y,N,0,DONA REGINA,HELTON,N,N,220,0,0,N,1
5638,25,M,D,57,0,,Y,31,18,0,P,228,Y,Y,Y,Y,48,999,0,Y,N,0,LIA,EDITE,N,N,500,0,0,N,0
5639,55,F,S,22,0,,Y,31,18,0,C,0,Y,Y,Y,Y,0,205,0,Y,N,0,.,CILEIDE (AMIGA),N,N,220,0,0,N,0
5640,20,F,C,37,0,,Y,31,3,0,P,60,Y,Y,N,Y,72,853,0,Y,N,0,CARMEM,KATIA,N,N,2056,0,0,N,0
5641,24,F,S,28,0,,Y,50,25,0,A,12,Y,Y,Y,Y,12,853,0,N,N,0,HELENA,VITORIA,N,N,390,0,0,N,0
5643,24,M,S,19,0,,N,50,28,0,P,24,Y,Y,N,Y,24,950,0,Y,N,0,JULIANA,ALMIRENE,N,N,200,0,0,N,0
5644,1,F,S,36,0,,Y,31,12,0,P,60,Y,Y,N,Y,180,999,0,Y,N,0,WALMOR,FABIO,N,N,733,0,0,N,0
5645,55,F,C,28,0,,Y,50,12,0,A,0,Y,Y,N,Y,24,950,0,Y,N,0,NELI MAE,VERA CONHECIDA,N,N,300,0,0,N,0
5646,22,M,C,27,0,,N,50,25,0,P,12,Y,Y,N,Y,72,524,0,Y,N,0,TEREZA,,N,N,1000,0,0,N,0
5647,25,F,C,45,0,,Y,31,8,0,P,168,Y,Y,Y,Y,72,130,0,Y,N,0,LAUDICEIA,MARCIA,N,N,200,0,0,N,1
5648,3,F,S,18,0,,N,31,20,0,P,84,Y,Y,Y,Y,36,38,0,Y,N,0,FATIMA,ROSA,N,N,332,0,0,N,0
5650,55,F,S,28,0,,N,50,12,0,O,120,Y,Y,N,Y,120,165,0,Y,N,0,PAULO(PATRAO),CLEA(PATROA),N,N,350,0,0,N,1
5652,2,F,S,38,0,,Y,31,25,0,P,12,Y,Y,N,Y,24,130,0,Y,N,0,ISABEL,RENATO ROGERIO MONTEIRO,N,N,289,0,0,N,1
5654,1,F,C,35,0,,Y,31,12,0,P,96,Y,Y,N,Y,24,73,0,Y,N,0,MARILDE,ANA CRISTINA,N,N,2658,0,1,N,0
5655,66,F,C,43,0,,Y,31,20,0,P,240,Y,Y,Y,Y,216,501,0,Y,N,0,MARIA JUSTINA VIZINHA,NELY CRISTINA DE FREITAS,N,N,600,0,0,N,0
5657,23,F,S,48,0,,Y,31,8,0,P,120,Y,N,N,Y,180,131,0,Y,N,0,MARIA AUGUSTA,BETE,N,N,600,0,0,N,1
5658,10,F,S,27,0,,N,50,12,0,A,24,Y,Y,Y,Y,12,40,0,Y,N,0,SILVIA,ELIAS,N,N,291,0,0,N,0
5659,25,M,C,42,0,,Y,50,12,0,P,96,Y,Y,N,Y,120,60,0,Y,N,0,MARIA DA GRACA,MARIVALDA CAMARA,N,N,500,0,2,N,0
5660,55,M,D,43,0,,Y,31,8,0,P,72,Y,Y,Y,Y,96,107,0,Y,N,0,CINTHIA(SOBRINHA),DAULA VIZINHA,N,N,580,0,0,N,0
5661,55,F,D,36,0,,Y,31,8,0,P,72,Y,Y,N,Y,36,704,0,Y,N,0,EUNICE  MAE,ELENICE,N,N,2250,0,0,N,0
5663,55,F,S,26,0,,N,31,8,0,P,240,Y,Y,Y,Y,60,38,0,N,N,0,ITALO-AMIGO,MICHEL-AMIGO,N,N,260,0,0,N,0
5664,10,F,V,62,0,,N,50,8,0,P,120,Y,Y,N,Y,0,703,0,Y,N,0,RIBAMAR,LINDA,N,N,632,0,0,N,0
5665,12,F,S,37,0,,Y,31,3,0,P,120,Y,Y,N,Y,0,725,0,Y,N,0,PEDRO DE SOUZA RAMOS,OZANA,N,N,202,0,0,N,0
5666,1,F,C,27,0,,Y,31,18,0,P,60,Y,Y,N,Y,12,40,0,Y,N,0,VERA,SIRLANE,N,N,320,0,0,N,0
5669,21,F,C,34,0,,Y,31,12,0,P,156,Y,Y,N,Y,36,855,0,Y,N,0,GUIMAR,ZINHA,N,N,503,0,0,N,0
5670,24,F,S,55,0,,N,50,8,0,P,240,Y,Y,N,Y,240,704,0,Y,N,0,LINDAURA,MANOEL,N,N,263,0,0,N,0
5671,25,F,S,35,0,,Y,50,8,0,A,36,Y,Y,Y,Y,0,205,0,Y,N,0,FRANCISCA,FATIMA,N,N,350,0,0,N,0
5672,55,F,C,27,0,,Y,31,20,0,A,0,Y,Y,N,Y,0,720,2500,Y,N,0,MARIA LAGEDA (SOGRA),BARBARA (CUNHADA),N,N,1000,0,0,N,0
5673,19,F,S,24,0,,N,50,20,0,C,288,Y,Y,N,Y,12,999,0,Y,N,0,ROMARIO,MONICA,N,N,200,0,0,N,1
5675,25,M,S,31,0,,N,50,8,0,P,372,Y,Y,Y,Y,12,26,0,Y,N,0,ALEXANDRE  OU PAULO,LILIAN OU MILTON,N,N,400,0,0,N,1
5676,7,F,S,19,0,,Y,5,12,0,C,228,Y,Y,Y,Y,60,205,0,Y,N,0,CEREMILDA O PEREIRA,CARINA N DA SILVA,N,N,220,0,0,N,1
5677,25,M,S,29,0,,Y,50,18,0,P,348,Y,Y,Y,Y,0,100,0,Y,N,0,JUNIOR,ALEX,N,N,800,0,0,N,1
5678,1,F,S,21,0,,Y,50,20,0,P,216,Y,Y,Y,Y,12,999,0,Y,N,0,MICHELI,OCIMAR,N,N,440,0,0,N,0
5680,8,M,S,21,0,,Y,31,8,0,P,252,Y,Y,N,Y,12,26,0,Y,N,0,TEREZA,JOELMA,N,N,230,0,0,N,0
5681,3,F,C,36,0,,Y,31,12,0,A,60,Y,Y,N,Y,12,205,330,Y,N,0,NEUZA,MERY,N,N,180,0,0,N,0
5682,55,M,S,18,0,,Y,50,28,0,P,216,Y,Y,N,Y,24,49,0,Y,N,0,UBIRAJARA BRAZ-TIO,FERNANDO GOMES-PAI,N,N,223,0,0,N,1
5684,1,F,C,56,0,,Y,31,12,0,A,408,Y,Y,N,Y,108,13,0,Y,N,0,GUILHERMINA/ANA PAULA,ARNALDO,N,N,470,0,0,N,0
5685,25,M,C,44,0,,Y,50,3,0,P,36,Y,Y,Y,Y,156,26,0,Y,N,0,VALDIR,JO,N,N,350,0,0,N,0
5686,8,F,S,43,0,,Y,31,20,0,P,24,Y,Y,N,Y,24,168,0,Y,N,0,NEIDE,MARIZA,N,N,222,0,0,N,0
5687,25,F,S,30,0,,Y,31,20,0,P,360,Y,Y,Y,Y,156,131,0,N,N,0,LUCIMAR,LINA,N,N,287,0,0,N,0
5688,11,F,S,26,0,,Y,31,18,0,P,120,Y,Y,N,Y,0,506,0,Y,N,0,DOROTY ARANTES,ANA CRISTINA FERNANDES,N,N,450,0,0,N,0
5689,23,F,S,29,0,,Y,31,3,0,P,36,Y,Y,Y,Y,60,600,0,Y,N,0,OLGA,RENATA,N,N,1800,0,1,N,0
5691,3,F,C,30,0,,N,50,12,0,P,60,Y,Y,Y,Y,12,131,800,Y,N,0,MARIA JOSE,MARILANIA,N,N,180,0,0,N,0
5692,25,F,S,21,0,,Y,31,8,0,P,252,Y,Y,Y,Y,0,40,0,Y,N,0,ROSEARA OU ANDREA,DANIELE OU CICERA,N,N,315,0,0,N,0
5693,15,M,C,62,0,,Y,31,12,0,P,360,Y,Y,N,Y,12,13,0,Y,N,0,MARIA,ROBERTO,N,N,793,0,1,N,0
5694,15,F,S,29,0,,Y,31,8,0,A,12,Y,Y,Y,Y,12,999,0,Y,N,0,JUDITE,ELIETE,N,N,519,0,1,N,0
5695,1,M,S,23,0,,N,50,3,0,P,24,Y,N,Y,Y,48,855,0,Y,N,0,IVANILDO,MARCELA,N,N,571,0,0,N,0
5696,21,F,C,34,0,,Y,31,23,0,P,12,Y,Y,Y,Y,96,999,0,Y,N,0,MARIA JOSE,,N,N,1300,0,0,N,0
5697,9,M,O,33,0,,Y,5,12,0,A,12,Y,Y,N,Y,12,222,0,Y,N,0,GILMAR PEREIRA SILVA,ANTONIO SANTOS DUARTE,N,N,1687,0,1,N,0
5698,66,F,S,24,0,,Y,31,25,0,P,288,Y,Y,Y,Y,24,24,0,Y,N,0,SIMONE CRISTINA,DEIVI,N,N,220,0,0,N,0
5699,17,F,C,66,0,,Y,31,20,0,O,240,Y,Y,N,Y,0,703,0,Y,N,0,ROSANI MATOS ANDRADE,RITA,N,N,220,0,0,N,0
5700,25,F,C,30,0,,Y,31,12,0,P,360,Y,Y,N,Y,0,999,0,Y,N,0,AMERICO,HUGO,N,N,400,0,0,N,0
5701,14,M,S,31,0,,N,50,12,0,A,12,Y,Y,Y,Y,48,508,0,Y,N,0,REGINA/VANDERLEI,,N,N,387,0,0,N,0
5703,24,F,S,18,0,,Y,31,3,0,P,216,Y,Y,Y,Y,12,654,0,Y,N,0,AMANDA,FLAVIA,N,N,350,0,0,N,0
5704,22,M,S,20,0,,N,50,12,0,P,240,Y,Y,N,Y,0,999,0,Y,N,0,DALVA,ANDREIA,N,N,173,0,0,N,0
5705,25,F,S,72,0,,N,50,12,0,A,12,Y,Y,N,Y,108,13,0,Y,N,0,MARTA,MARIA,N,N,1680,0,0,N,0
5706,55,F,O,31,0,,Y,50,12,0,P,180,Y,Y,N,Y,24,950,0,Y,N,0,IARA SOGRA,SUELI  TIA,N,N,500,0,0,N,0
5707,25,F,C,37,0,,Y,31,8,0,O,252,Y,Y,Y,Y,252,46,0,Y,N,0,GETULIO MONTEIRO,JOSE VICENTE,N,N,650,0,1,N,0
5708,25,F,V,71,0,,Y,50,8,0,O,120,Y,Y,N,Y,240,703,0,Y,N,0,ANA,,N,N,1214,0,0,N,0
5709,15,F,S,55,0,,Y,31,18,0,P,180,Y,Y,N,Y,0,999,0,Y,N,0,LURDES,CLAINE,N,N,0,0,0,N,1
5710,22,F,C,41,0,,N,31,12,0,P,240,Y,Y,N,Y,24,950,0,Y,N,0,DULCINEIA,FRANCISCA,N,N,400,0,0,N,0
5711,16,F,V,59,0,,Y,31,18,0,P,456,Y,Y,Y,Y,12,855,0,Y,N,0,JOSAFA TEIXEIRA ALVES,EDNA GERALDA O CARVALHO,N,N,355,0,0,N,0
5712,11,F,S,28,0,,N,31,25,0,P,180,Y,Y,Y,Y,12,61,0,Y,N,0,NAIR ALVES DA SILVA,ROSE,N,N,226,0,0,N,1
5713,23,M,C,49,0,,Y,31,12,2,A,60,Y,Y,Y,Y,12,254,0,Y,N,0,FATIMA L SOARES,,N,N,320,0,1,N,0
5715,1,F,C,52,0,,N,50,12,0,P,624,Y,Y,N,Y,0,720,180,Y,N,0,NEIVA,GILIA,N,N,0,0,0,N,0
5717,55,F,C,23,0,,Y,31,12,0,A,36,Y,Y,N,Y,0,992,0,Y,N,0,TEREZA,ALINE,N,N,550,0,0,N,0
5718,7,M,S,22,0,,Y,5,12,0,P,180,Y,Y,Y,Y,12,702,0,Y,N,0,DIEGO PINHEIRO ALVES,,N,N,416,0,0,N,1
5719,22,F,S,37,0,,N,31,20,0,P,60,Y,Y,N,Y,96,123,0,Y,N,0,CLAUDIA,GILDA,N,N,158,0,0,N,0
5720,21,F,S,20,0,,Y,31,1,0,C,72,Y,Y,Y,Y,24,801,0,Y,N,0,NEIZA,ELIZETE,N,N,370,0,0,N,0
5721,25,F,C,37,0,,Y,50,20,0,P,36,Y,Y,Y,Y,48,999,0,Y,N,0,LUCIANA,ANDREA,N,N,1272,0,0,N,0
5722,22,F,C,24,0,,N,50,12,0,P,0,Y,Y,N,Y,12,501,0,Y,N,0,MARCIA,MARIA,N,N,300,0,0,N,1
5723,21,F,S,30,0,,Y,31,3,0,P,48,Y,Y,Y,Y,84,999,0,Y,N,0,EVENY/ ALEXANDRE,JARBAS,N,N,870,0,0,N,0
5724,25,M,S,30,0,,Y,31,12,0,P,36,Y,Y,N,Y,24,706,0,Y,N,0,MARLENE,ADRIANA,N,N,347,0,0,N,0
5725,24,F,S,19,0,,N,50,12,0,C,240,Y,Y,Y,Y,12,40,0,Y,N,0,VERA,SUELI,N,N,393,0,0,N,0
5726,22,F,S,44,0,,N,50,28,0,P,276,Y,N,N,Y,24,26,0,Y,N,0,JANAINA,NITA,N,N,252,0,0,N,1
5728,55,F,S,39,0,,Y,50,18,0,P,468,Y,Y,Y,Y,12,205,0,Y,N,0,ANA CRSTINA,MARLI,N,N,350,0,0,N,0
5729,10,F,S,52,0,,Y,31,20,0,P,84,Y,Y,N,Y,0,950,0,Y,N,0,ILDA,FRANCISCA,N,N,270,0,0,N,0
5731,55,F,C,30,0,,N,50,12,0,P,12,Y,Y,Y,Y,12,205,0,N,N,0,NILCERENE - PRIMA,PENHA - AMIGA,N,N,360,0,0,N,0
5732,3,M,C,48,0,,Y,31,8,0,P,192,Y,Y,Y,Y,36,522,0,Y,N,0,JOSIAS,CARLOS,N,N,909,0,0,N,0
5733,25,F,C,40,0,,N,50,18,0,P,132,Y,Y,Y,Y,60,999,0,Y,N,0,FLAVIA OU TEREZINHA,NORMA,N,N,400,0,0,N,0
5734,55,M,C,30,0,,Y,31,8,0,P,348,Y,Y,Y,Y,36,999,0,Y,N,0,DALILA,ROGERIO,N,N,1000,0,1,N,0
5735,15,M,S,21,0,,Y,31,12,0,C,252,Y,Y,N,Y,12,999,0,Y,N,0,SUELEN,SANDRA,N,N,200,0,0,N,1
5736,1,M,S,27,0,,Y,31,1,0,P,48,Y,Y,Y,Y,12,521,0,Y,N,0,ROMULO,ANGELA,N,N,520,0,0,N,0
5737,6,F,C,50,0,,Y,5,12,0,P,12,Y,Y,Y,Y,120,100,0,Y,N,0,AMARILIA NAVARROS,NILZA NAVARRO,N,N,40,0,0,N,0
5738,2,F,C,33,0,,Y,31,28,0,A,24,Y,Y,Y,Y,12,501,0,Y,N,0,NILZETH DOS SANTOS EZEQUI,VALERIA,N,N,400,0,0,N,0
5739,16,F,V,69,0,,Y,31,18,0,P,540,Y,N,N,Y,0,999,0,Y,N,0,PAULO ROBERTO,IVO ATAI,N,N,0,0,0,N,0
5740,55,M,C,30,0,,Y,31,18,0,P,24,Y,Y,N,Y,72,79,0,Y,N,0,SUELI,ROBSON,N,N,930,0,1,N,0
5742,10,M,C,57,0,,Y,31,8,0,P,240,Y,Y,N,Y,0,515,0,Y,N,0,MARCELO,ZELINA,N,N,2290,0,0,N,0
5743,12,F,C,28,0,,Y,31,18,0,P,72,Y,Y,N,Y,0,123,0,Y,N,0,EDSON MAURO,JOHNNY PEREIRA RODRIGUES,N,N,380,0,0,N,1
5744,14,F,S,24,0,,Y,31,28,0,A,12,Y,Y,N,Y,24,999,0,Y,N,0,ANA CRISTINA,CELI,N,N,1500,0,0,N,0
5745,12,F,S,41,0,,N,50,20,0,P,72,Y,Y,Y,Y,36,26,0,Y,N,0,VALDENIR SIQUEIRA LEITE,NILTON,N,N,213,0,0,N,0
5747,55,F,S,22,0,,Y,31,12,0,C,24,Y,Y,N,Y,48,950,0,Y,N,0,FATIMA,MIRIAM,N,N,350,0,0,N,0
5748,25,F,S,23,0,,Y,31,12,0,P,216,Y,Y,N,Y,12,38,0,Y,N,0,MONIQUE,ROSANA,N,N,700,0,0,N,1
5749,24,F,S,19,0,,Y,50,12,0,P,240,Y,Y,Y,Y,12,918,0,Y,N,0,IRACI,ROSILENE,N,N,180,0,0,N,1
5750,22,F,D,29,0,,N,50,20,0,P,192,Y,Y,Y,Y,24,26,0,Y,N,0,MARIA AUXILIADORA,MARIA,N,N,220,0,0,N,0
5752,12,M,S,46,0,,Y,31,8,0,P,216,Y,Y,N,Y,240,38,0,Y,N,0,OLEGARIO,ADELIR GONCALVES DIAS,N,N,2000,0,0,N,0
5753,25,F,C,31,0,,Y,31,12,0,P,372,Y,Y,Y,Y,0,526,0,Y,N,0,SANDRA,FRANCISCO,N,N,600,0,1,N,0
5756,55,F,S,31,0,,Y,50,28,0,P,96,Y,Y,N,Y,24,950,0,Y,N,0,MARIA DAS GRACAS IRMA,VERA COMADRE,N,N,300,0,0,N,0
5760,23,M,S,31,0,,Y,31,28,0,P,12,Y,Y,N,Y,72,21,0,Y,N,0,CLAUDIO VIEIRA,JOSIVAN,N,N,3000,0,0,N,1
5761,1,M,S,24,0,,N,50,3,0,P,24,Y,Y,Y,Y,72,707,0,Y,N,0,CLAUDIO,JOSELITO,N,N,290,0,0,N,0
5762,25,F,C,45,0,,Y,50,25,0,P,516,Y,N,Y,Y,0,26,0,Y,N,0,EUNICE,SANDRA,N,N,213,0,0,N,0
5763,23,F,S,27,0,,Y,50,25,0,A,12,Y,Y,N,Y,24,999,0,Y,N,0,PEDRO,VALTERLINA,N,N,220,0,0,N,1
5764,18,F,S,29,0,,Y,23,16,0,O,240,Y,Y,Y,Y,12,351,0,Y,N,0,CLEIA,JULIANA,N,N,275,0,0,N,0
5765,22,F,O,26,0,,N,50,12,0,O,12,Y,Y,N,Y,12,801,0,Y,N,0,ROSE,ROSANGELA,N,N,300,0,1,N,0
5766,12,F,V,80,0,,Y,31,12,0,P,48,Y,Y,N,Y,0,703,0,Y,N,0,MARIA JANETE DA SILVA,ELIANE,N,N,243,0,0,N,0
5767,22,M,C,46,0,,N,50,18,0,P,12,Y,Y,N,Y,48,13,0,Y,N,0,ANA LUCIA,MARCIA,N,N,635,0,1,N,0
5768,96,M,S,38,0,,Y,31,12,0,P,336,Y,Y,N,Y,0,999,0,Y,N,0,ROSECLEIA,ANGELA,N,N,0,0,0,N,1
5770,2,F,C,36,0,,Y,31,12,0,P,12,Y,Y,N,Y,12,501,0,Y,N,0,MARICIA,VALDINEIA,N,N,400,0,0,N,0
5772,22,F,S,22,0,,Y,31,18,0,P,264,Y,Y,N,Y,0,999,0,Y,N,0,MARIA ANGELA,FATIMA,N,N,325,0,0,N,0
5773,4,F,S,40,0,,Y,31,12,0,P,24,Y,Y,N,Y,24,853,0,Y,N,0,MARIA DAS GRACAS,NEIDE,N,N,288,0,0,N,0
5774,1,M,C,31,0,,N,50,18,0,P,48,Y,Y,N,Y,36,950,0,Y,N,0,CLAUDIONICE,,N,N,349,0,0,N,0
5775,20,M,S,26,0,,Y,31,12,0,C,300,Y,Y,Y,Y,12,508,0,Y,N,0,ANA PAULA,FLAVIA,N,N,500,0,0,N,0
5776,21,F,S,22,0,,Y,31,8,0,O,36,Y,Y,Y,Y,36,205,0,Y,N,0,MARINALVA,MARLY,N,N,350,0,0,N,0
5777,9,M,C,33,0,,Y,5,20,0,P,36,Y,Y,N,Y,36,305,0,Y,N,0,JOSE CARLOS OLIVEIRA,,N,N,694,0,1,N,0
5778,24,F,C,45,0,,Y,50,12,0,P,240,Y,Y,N,Y,48,131,0,Y,N,0,NICINHA,,N,N,400,0,0,N,0
5780,10,F,C,51,0,,N,50,25,0,A,12,Y,N,Y,Y,0,72,0,Y,N,0,LUCIA,NILZA,N,N,500,0,0,N,0
5781,21,F,S,18,0,,Y,31,12,0,C,72,Y,N,Y,Y,12,77,0,Y,N,0,ERICA,LARISSA,N,N,350,0,0,N,0
5782,22,M,O,46,0,,Y,31,28,0,P,168,Y,Y,N,Y,84,508,0,Y,N,0,NORMA SUELY,CLEUZA DE ANDRADE,N,N,900,0,1,N,0
5783,1,M,S,29,0,,Y,31,25,0,A,0,Y,Y,Y,Y,12,999,0,Y,N,0,LUIZ ANTONIO SILVA,INES,N,N,1500,0,0,N,1
5784,23,F,S,39,0,,Y,31,12,0,P,360,Y,Y,Y,Y,48,807,0,Y,N,0,INES,GISELE,N,N,274,0,0,N,0
5785,25,F,S,22,0,,Y,50,25,0,P,84,Y,Y,N,Y,0,702,0,Y,N,0,JANILCE,CANDIDA,N,N,0,0,0,N,1
5786,25,F,S,33,0,,Y,50,18,0,P,396,Y,Y,Y,Y,0,12,0,Y,N,0,ROSANGELA,CRISTIANE,N,N,1600,0,0,N,0
5787,9,F,C,41,0,,Y,5,18,0,P,12,Y,Y,Y,Y,120,999,0,Y,N,0,LENICE,EUGENIA,N,N,1000,0,0,N,0
5789,25,F,C,40,0,,Y,31,8,0,P,120,Y,Y,Y,Y,120,999,0,Y,N,0,LEILA ZILENE,GILSON TRAJANO,N,N,2300,0,0,N,0
5790,16,F,S,18,0,,Y,31,8,0,P,12,Y,Y,N,Y,0,703,0,Y,N,0,FABIO LEANDRO,SONIA / GRACA FERREIRA,N,N,332,0,0,N,1
5791,1,F,C,32,0,,Y,50,11,0,P,12,Y,Y,Y,Y,12,853,0,Y,N,0,MARIA GOMES,EDITE,N,N,500,0,0,N,0
5792,22,F,S,32,0,,N,50,18,0,P,60,Y,Y,N,Y,120,131,0,Y,N,0,LINDALVA,,N,N,400,0,0,N,0
5793,12,F,D,41,0,,N,31,18,0,P,240,Y,Y,Y,Y,36,24,0,Y,N,0,RUTH ALVES MACHADO,PAULA SILVEIRA,N,N,384,0,0,N,0
5794,25,M,S,19,0,,Y,31,8,0,P,228,Y,Y,N,Y,72,118,0,N,N,0,MADALENA,MARIA HELENA,N,N,201,0,0,N,0
5795,24,F,S,44,0,,Y,31,18,0,P,528,Y,Y,Y,Y,48,222,0,Y,N,0,VALERIA,,N,N,1374,0,2,N,0
5796,23,F,C,37,0,,Y,31,28,0,P,108,Y,Y,N,Y,72,712,0,Y,N,0,ZENEIDA,ANTONIETE,N,N,600,0,0,N,0
5797,13,M,S,19,0,,Y,50,8,0,P,228,Y,Y,N,Y,12,514,0,Y,N,0,FABIO,EDVALDO,N,N,252,0,0,N,0
5798,24,F,C,36,0,,Y,31,18,0,P,60,Y,Y,Y,Y,24,999,0,Y,N,0,SUELI,OSMIR,N,N,301,0,0,N,0
5800,12,M,C,32,0,,N,31,8,0,P,216,Y,Y,N,Y,72,717,0,Y,N,0,MARTHA PONTES LAPIS,VILMA,N,N,700,0,0,N,0
5801,25,M,S,35,0,,Y,31,18,0,P,72,Y,Y,Y,Y,48,999,0,Y,N,0,JOVANITA,MARINETE - VALMIR,N,N,2500,0,0,N,0
5802,19,F,C,37,0,,N,50,20,0,P,180,Y,Y,Y,Y,12,712,0,Y,N,0,SONIA FERREIRA BATISTA,LUCIA,N,N,900,0,0,N,0
5803,22,M,S,20,0,,N,31,8,0,P,48,Y,Y,Y,Y,24,26,0,Y,N,0,NEUZA,TELMA,N,N,226,0,0,N,0
5804,19,F,C,36,0,,Y,50,20,0,P,120,Y,Y,N,Y,0,999,0,Y,N,0,ANGELA OU JOAO LUIZ,FRANCISCA,N,N,500,0,0,N,0
5805,7,F,S,40,0,,Y,5,18,0,P,36,Y,Y,Y,Y,36,717,0,Y,N,0,FAUSTINO,SILVANIA,N,N,3000,0,0,N,0
5806,22,F,C,31,0,,Y,31,25,0,P,120,Y,Y,N,Y,60,218,0,Y,N,0,REGIANE,,N,N,362,0,0,N,0
5807,19,F,C,49,0,,Y,31,28,0,P,288,Y,Y,Y,Y,24,205,0,Y,N,0,JORGINA,MARIA RISOLEIS,N,N,200,0,0,N,0
5810,11,M,S,20,0,,N,50,20,0,P,60,Y,Y,N,Y,0,706,0,Y,N,0,JERUZA MARTINS,MARCIA,N,N,350,0,0,N,1
5812,20,F,O,32,0,,Y,31,25,0,A,60,Y,Y,N,Y,84,864,0,Y,N,0,FERNANDO,ADRIANA,N,N,420,0,0,N,0
5813,16,F,S,51,0,,N,31,28,0,P,84,Y,Y,N,Y,0,725,0,Y,N,0,SHEILA MARINA ( CONHECIDA,GILDA CARVALHO ( CONHECID,N,N,830,0,0,N,0
5814,20,M,S,22,0,,Y,31,28,0,A,12,Y,Y,N,Y,12,950,0,Y,N,0,BEATRIZ,,N,N,400,0,0,N,1
5815,25,M,S,24,0,,N,31,8,0,A,24,Y,Y,Y,Y,24,707,0,Y,N,0,MARCOS,FERNANDO,N,N,448,0,0,N,0
5817,55,F,S,26,0,,Y,50,18,0,P,240,Y,Y,Y,Y,12,60,0,Y,N,0,CATARINA- TIA,SOLANGE- VIZ,N,N,800,0,0,N,0
5819,25,M,C,29,0,,Y,31,8,0,P,24,Y,Y,N,Y,48,999,300,Y,N,0,BRAZ,NIETA,N,N,648,0,1,N,1
5820,15,F,S,26,0,,Y,31,18,0,P,72,Y,Y,N,Y,0,999,0,Y,N,0,JOSE,ROSE,N,N,0,0,0,N,0
5822,4,M,S,23,0,,Y,31,25,0,A,24,Y,Y,N,Y,0,728,0,Y,N,0,EDILZA VALENTE,IZABELA VALENTE,N,N,3000,0,1,N,1
5823,10,F,S,38,0,,Y,31,12,0,P,96,Y,Y,Y,Y,180,525,0,Y,N,0,AMPARO,SUELI\021,N,N,274,0,0,N,0
5824,55,F,S,23,0,,Y,50,12,0,P,96,Y,Y,Y,Y,12,24,0,Y,N,0,MARILDA - TIA,ROSA - SOGRA,N,N,300,0,0,N,0
5825,14,F,S,26,0,,Y,31,3,0,O,72,Y,Y,Y,Y,12,203,0,Y,N,0,ELENICE,NILDA,N,N,180,0,0,N,0
5827,25,F,S,34,0,,Y,31,12,0,P,60,Y,Y,N,Y,72,205,0,Y,N,0,ZILDETE,SIRLEY,N,N,230,0,0,N,0
5831,22,F,S,22,0,,Y,50,12,0,A,24,Y,Y,N,Y,12,219,0,Y,N,0,PATRICIA,LUCIA,N,N,806,0,0,N,0
5832,5,F,S,19,0,,N,50,20,0,C,96,Y,Y,Y,Y,0,60,0,Y,N,0,JOAO ARENAZIO BASTOS,,N,N,180,0,0,N,0
5833,25,F,S,52,0,,N,50,12,0,P,48,Y,Y,N,Y,24,60,0,Y,N,0,MARLENE,LAURA,N,N,270,0,0,N,0
5834,23,F,S,30,0,,Y,31,8,0,P,276,Y,Y,N,Y,0,302,0,Y,N,0,MIRIAM HANSUR,,N,N,800,0,0,N,0
5835,23,F,C,30,0,,Y,31,12,0,P,300,Y,Y,Y,Y,12,653,0,Y,N,0,ANITA,ANILDA,N,N,180,0,0,N,0
5836,55,M,S,20,0,,N,31,1,0,C,240,Y,Y,Y,Y,12,30,0,N,N,0,CARLOS,JULIO,N,N,300,0,0,N,1
5837,22,M,S,37,0,,N,50,12,0,A,0,Y,Y,N,Y,0,39,0,Y,N,0,JOSE PAULO,,N,N,280,0,0,N,1
5838,12,F,C,39,0,,Y,31,1,0,P,48,Y,Y,N,Y,0,131,0,Y,N,0,NILCEIA,JOSENI PEREIRA NETTO,N,N,300,0,0,N,0
5839,15,F,V,50,0,,Y,31,18,0,P,360,Y,Y,N,Y,144,703,0,Y,N,0,CLAUDIA,GORETH,N,N,180,0,0,N,0
